"content","timestamp","post__pagename","post__timestamp","post__message","target__display","target__headline","target__url","target__description","target__image__src","target__image__label"
"Man skal blande sine drinks med Sprite eller drikke mindre. #StopClickBait","16-12-2017 00:03","B.T.","15-12-2017 23:45","En helt bestemt slags sodavand hjælper! 👍😀","bt.dk","Er du TRÆT af slemme tømmermænd? Så brug de her smarte tricks fra dansk professor","https://www.bt.dk/forbrug/er-du-traet-af-slemme-toemmermaend-saa-brug-de-her-smarte-tricks-fra-dansk","","images/image_318.jpg","Billedet indeholder sandsynligvis: en eller flere personer, drink, nærbillede og indendørs"
"De sendte såmænd blot en check på 5.3 millioner kroner, som UPS mistede.  #StopClickBait","15-12-2017 22:25","B.T.","15-12-2017 22:21","Det må jo bare IKKE ske! 😠😠","bt.dk","Søskendepar sendte pakke med kostbar arv med fragtfirma: Jeg skulle bare selv være kørt","https://www.bt.dk/udland/soeskendepar-sendte-pakke-med-kostbar-arv-med-fragtfirma-jeg-skulle-bare-selv-vaere","","images/image_319.jpg","Billedet indeholder sandsynligvis: en eller flere personer og friluftsliv"
"En mand ringede og sagde han var fra organisationen 'Sex & Samfund' og spurgte om han ville være med til en undersøgelse omkring sammenhængen mellem seksualitet og partivalg. #StopClickBait","15-12-2017 21:43","B.T.","15-12-2017 21:29","'Jeg er rystet' 😨","bt.dk","Telefonen ringede hos Andreas: Nu har han meldt samtalen til politiet - jeg føler mig krænket","https://www.bt.dk/krimi/telefonen-ringede-torsdag-aften-hos-anders-nu-har-han-meldt-samtalen-til-politiet","","images/image_320.jpg","Billedet indeholder sandsynligvis: en eller flere personer, ocean, himmel, selfie, friluftsliv, vand, natur og nærbillede"
"Brøndbys spillere må tage tidligt hjem fra turen med Ligalandsholdet. #StopClickBait","15-12-2017 21:16","B.T. Sport","15-12-2017 19:48","DBU synes ikke, det er spor latterligt...","bt.dk","FCM-formand tager det hårde skyts frem: Det her er latterligt, DBU!","https://www.bt.dk/superligaen/fcm-formand-tager-det-haarde-skyts-frem-det-her-er-latterligt-dbu","Læs mere her.","images/image_321.jpg","Billedet indeholder sandsynligvis: en eller flere personer, nærbillede og friluftsliv"
"Magasinet Penge. #StopClickBait","15-12-2017 13:06","B.T.","15-12-2017 12:07","Kommer du til at savne programmet? 😞","bt.dk","Efter 21 år: DR stopper populært tv-program","https://www.bt.dk/danmark/klar-ikke-laest-efter-21-aar-dr-stopper-populaert-tv-program","","images/image_322.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der står og jakkesæt"
"Michael Robak skal være redaktør på NEWS & Co. #StopClickBait","15-12-2017 08:01","B.T.","15-12-2017 07:44","Der er gang i den helt store rokade på TV 2 😲🎬","bt.dk","Populær vært stopper på Go' Morgen Danmark: Det skal han lave nu","https://www.bt.dk/film-og-tv/store-skiftedag-paa-populaert-morgenprogram-vaert-stopper-her-er-hans-nye-job","","images/image_323.jpg","Billedet indeholder sandsynligvis: en eller flere personer og friluftsliv"
"Barometret. #StopClickBait","14-12-2017 20:13","B.T.","14-12-2017 19:00","Hvad synes du om beslutningen?","bt.dk","P3 lukker populært radioprogram efter 31 år","https://www.bt.dk/musik/p3-lukker-populaert-radioprogram-efter-31-aar","","images/image_324.jpg","Billedet indeholder sandsynligvis: plante, nat og friluftsliv"
"Han forlod stillingen fordi Prinsen ikke har så mange officielle pligter. Grundlaget for stillingen er der ikke længere. #StopClickBait","14-12-2017 15:02","B.T.","14-12-2017 13:57","Han forlader stillingen med omgående virkning 😳","bt.dk","Prins Henriks hofchef stopper: Derfor siger han op","https://www.bt.dk/royale/prins-henriks-hofchef-stopper-omgaaende-derfor-siger-han-op","","images/image_325.jpg","Billedet indeholder sandsynligvis: en eller flere personer, briller og nærbillede"
"Der er prøver på vej til Danmark. Der forventes ikke at de bliver fast inventar på hylderne i Danmark.  #StopClickBait","14-12-2017 14:21","TV 2 NEWS","14-12-2017 13:40","De er små og kan spises med skræl på.","livsstil.tv2.dk","Butikskæde lancerer stenfri avocado - og de er på vej til Danmark","http://livsstil.tv2.dk/2017-12-13-butikskaede-lancerer-stenfri-avocado-og-de-er-paa-vej-til-danmark","","images/image_326.jpg","Billedet indeholder sandsynligvis: mad"
"Kog vandet, hvis du bor i Vesterlund. #StopClickBait","14-12-2017 02:36","B.T.","13-12-2017 19:16","LIGE NU:","bt.dk","Advarsel: Drikkevand i jysk by forurenet","https://www.bt.dk/danmark/advarsel-drikkevand-i-jysk-by-forurenet","","images/image_327.jpg","Ingen automatisk alternativ tekst tilgængelig."
"For 20 år siden i Tyskland. #StopClickBait","14-12-2017 02:30","Politirapporten","13-12-2017 13:59","En ubegribelig tragedie.","newsbreak.dk","To danske tilskuere dræbt ved håndbold-VM","https://newsbreak.dk/to-danske-tilskuere-draebt-ved-haandbold-vm/","I dag er det præcis 20 år siden - læs historien HER.","images/image_328.jpg","To danske tilskuere dræbt ved håndbold-VM"
"Levering. #StopClickBait","14-12-2017 00:07","B.T.","13-12-2017 23:20","Skal du prøve det? 😁","bt.dk","Efter et horribelt år for Jensens Bøfhus: Nu præsenterer kæden et helt nyt tiltag","https://www.bt.dk/danmark/efter-et-horribelt-aar-for-jensens-boefhus-nu-praesenterer-kaeden-et-helt-nyt","","images/image_329.jpg","Billedet indeholder sandsynligvis: tekst"
"Lidt over 100.000. #StopClickBait","12-12-2017 23:16","B.T.","12-12-2017 23:02","Det er altså vildt, det der!","bt.dk","Frederik glemte 0,81 bitcoin på kontoen for tre år siden: Så meget er de værd i dag","https://www.bt.dk/danmark/laest-klar-1er-frederik-glemte-081-bitcoin-paa-kontoen-for-tre-aar-siden-saa-meget","","images/image_330.jpg","Ingen automatisk alternativ tekst tilgængelig."
"Billetprisen bliver sat op med 300 kr. til Smukfest uden programmet er offentliggjort. #StopClickBait","12-12-2017 21:48","","","","bt.dk","Musikelskere dybt forbavsede over festival-nyhed: 'Man får da slet ikke lyst til at komme i år'","https://www.bt.dk/danmark/klar-laest-musikelskere-i-chok-over-festival-nyhed-man-faar-da-slet-ikke-lyst-til","Læs mere her.","images/image_331.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der står og friluftsliv"
"Geggo vil have de pædofile aflivet. #StopClickBait","12-12-2017 21:13","B.T.","12-12-2017 20:52","Geggo siger det, som hun mener det. Er du enig?","bt.dk","Geggo: Jeg ved, jeg får smæk for den holdning - men det er sådan, jeg har det","https://www.bt.dk/underholdning/geggo-jeg-ved-jeg-faar-smaek-for-den-holdning-men-det-er-saadan-jeg-har-det","","images/image_332.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"Rikke anbefaler en dildo, der er mindre end 29 cm. i længden og 5 i bredden - ellers sidder de fast. #StopClickBait","12-12-2017 15:05","B.T.","12-12-2017 14:52","Ej, nej, nej! 😲 Det her skal du IKKE prøve!","bt.dk","24-årige Rikke endte på hospitalet efter dildo-leg: Nu advarer hun alle piger","https://www.bt.dk/danmark/24-aarige-rikke-endte-paa-hospitalet-efter-smertefuld-dildo-leg-nu-advarer-hun","","images/image_333.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"Esbjergmotorvejen. #StopClickBait","09-12-2017 22:08","","","","newsbreak.dk","ADVARSEL: ""Tuc-tuc""-knallert kører spøgelseskørsel på motorvej","https://newsbreak.dk/lige-nu-spoegelsesknallert-paa-motorvej-politiet-advarer/","...","images/image_334.jpg","Billedet indeholder sandsynligvis: bil, nat og friluftsliv"
"Der er ikke tale om ubådssagen. De har sammenlignet hans fingeraftryk med lignende sager, og de har ingen resultater fået. #StopClickBait","09-12-2017 13:15","","","","dagens.dk","Svensk politi frikender Peter Madsen: Fingeraftrykkene stemmer ikke","http://www.dagens.dk/indland/svensk-politi-frikender-peter-madsen-fingeraftrykkene-stemmer-ikke-overens-1","Peter Madsens dna og fingeraftryk er netop blevet testet i svenske databaser.","images/image_335.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der står og friluftsliv"
"En autotransporter fyldt med biler er brudt i brand. #StopClickBait","07-12-2017 08:28","","","","bt.dk","Voldsomt uheld på motorvej: 10-12 biler er i brand","https://www.bt.dk/krimi/voldsomt-uheld-paa-motorvej-10-12-biler-er-i-brand","Læs mere her.","images/image_336.jpg","Ingen automatisk alternativ tekst tilgængelig."
"Under en testkørsel ved Nørreport i Aarhus stødte et tog og bil sammen. Den 19 årige chauffør drejede ind foran letbanen. #StopClickBait","06-12-2017 12:02","","","","newsbreak.dk","Letbanetog i uheld: Rammer bil","https://newsbreak.dk/opdatering-v1-letbanetog-og-bil-stoeder-sammen-under-testkoersel/","...","images/image_337.jpg","Billedet indeholder sandsynligvis: himmel og friluftsliv"
"Våbenskab og patroner. #StopClickBait","05-12-2017 20:42","","","","newsbreak.dk","Mand opdagede noget farligt i Gudenåen: Nu har politiet fisket det op","https://newsbreak.dk/mand-opdagede-noget-farligt-i-gudenaaen-nu-har-politiet-fisket-det-op/","øøøøøhhh....","images/image_338.jpg","Billedet indeholder sandsynligvis: friluftsliv, vand og natur"
"Hun er flyttet midlertidigt pga. vandskade hos overboen. Overboen  udlejer til 6 personer ad gangen og det larmer. #StopClickBait","05-12-2017 15:23","TV 2 NEWS","05-12-2017 06:25","Københavns Kommune har nu anmeldt Idas overbo.","nyheder.tv2.dk","Ung kvinde tvunget til at flytte, da overboen begyndte at udleje via Airbnb","http://nyheder.tv2.dk/samfund/2017-12-05-larm-og-vandskade-fra-airbnb-gaester-oedelaegger-ung-kvindes-lejlighed","","images/image_339.jpg","Billedet indeholder sandsynligvis: en eller flere personer, nærbillede og indendørs"
"Fjaltring-Trans Sparekasse hedder banken. #StopClickBait","05-12-2017 11:21","B.T.","05-12-2017 08:59","'Det er ikke gået op for os endnu'.","bt.dk","Dansk bank lukker efter 144 år","https://www.bt.dk/erhverv/dansk-bank-lukker-efter-144-aar","","images/image_340.jpg","Ingen automatisk alternativ tekst tilgængelig."
"Nej. Kebabkød indeholder allerede ingen fosfater, hvilket er baggrunden for tumulten. #StopClickBait","03-12-2017 20:32","","","","bt.dk","Bliver kebab gjort ulovligt i Danmark? Her er svaret","https://www.bt.dk/danmark/bliver-kebab-gjort-ulovligt-i-danmark-her-er-svaret","Læs mere her.","images/image_341.jpg","Billedet indeholder sandsynligvis: mad og indendørs"
"Hvis dette telefonnummer, 67332216, kontakter dig, så kan du blive beskyldt for diverse ting, som hashrygning. Det er en app, der laver telefonfis - bestilt af andre. #SttopClickBait","02-12-2017 11:48","B.T.","01-12-2017 16:00","Hvis det her nummer ringer, skal du IKKE tage telefonen!","bt.dk","Danskere snydt på stribe: Politiet advarer om opkald fra bestemt nummer","https://www.bt.dk/danmark/klar-ikke-laest-har-du-ogsaa-modtaget-saere-opringninger-den-seneste-tid-her-er","","images/image_342.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"Breaking news:  Disney Sjov forkortes til en halv time pga. julekalender. #SttopClickBait","02-12-2017 00:27","B.T.","01-12-2017 23:47","Bland dig i debatten - er det en ommer eller helt ok?","bt.dk","Forældre tordner over forkortelse af børnenes yndlingsprogram på DR","https://www.bt.dk/film-og-tv/foraeldre-tordner-over-forkortelse-af-boernenes-yndlingsprogram-paa-dr-det-er","","images/image_343.jpg","Billedet indeholder sandsynligvis: tekst"
"Folket er sure over at serien er på norsk, og det ikke går så godt med de danske stemmer, de har sat på. #StopClickBait","01-12-2017 21:18","B.T.","01-12-2017 21:03","Er du enig?","bt.dk","DR's julekalender får seere op i det røde felt: 'Det er helt til grin'","https://www.bt.dk/film-og-tv/drs-julekalender-faar-seere-op-i-det-roede-felt-det-er-helt-til-grin","","images/image_344.jpg","Billedet indeholder sandsynligvis: en eller flere personer, nærbillede og tekst"
"Peru, Australien, Frankrig, Danmark #StopClickBait","01-12-2017 17:10","TV3 Sport Superliga","01-12-2017 17:06","Her skal vi vel videre - eller hvad? 🤔","tv3sport.dk","Danmark havde lodtrækningsheldet med sig: Her er Danmarks VM-pulje","https://www.tv3sport.dk/sport/fodbold/nyheder/danmark-havde-lodtraekningsheldet-med-sig-her-er-danmarks-vm-pulje","SE MERE HER","images/image_345.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"Den danske fan, Claus, sagde: ""Tusind tak, do. Tak, Irland. Fuck jer, I er tabere"". #StopClickBait","01-12-2017 16:29","B.T. Sport","01-12-2017 10:41","BT har fundet Danmarks mest berømte landsholdsfan.  Mød Claus Steffensen! ❤️","bt.dk","Dansk 'vodka i Rusland'-fan tog danske tv-seere med storm: 'Det første jeg tænkte var, hvad min mor ville sige til det'","https://www.bt.dk/go-lir/sport-alle-elsker-vodka-roliganen-min-mor-siger-jeg-er-en-forkromet-idiot","Læs mere her.","images/image_346.jpg","Billedet indeholder sandsynligvis: en eller flere personer"
"På undersiden af låget havde pizzamanden skrevet: 'Du rigtig smuk. Ring til mig xxxxxxxx' #StopClickBait","01-12-2017 00:38","B.T.","30-11-2017 15:40","Der er gang i den hos Domino's Pizza 😮","bt.dk","16-årige Julie købte pizza: Da hun kom hjem og åbnede bakken fik hun et chok","https://www.bt.dk/danmark/16-aarige-julie-koebte-pizza-da-hun-kom-hjem-og-aabnede-bakken-fik-hun-et-chok","","images/image_347.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"""Vent med at skift klub til efter VM"". #StopClickBait","30-11-2017 10:33","TV 2 SPORT","30-11-2017 10:20","Tottenham-stjernen har blandt andet været rygtet til FC Barcelona 💰","sport.tv2.dk","Hareide sender bøn til Eriksen og co. frem mod VM","http://sport.tv2.dk/fodbold/2017-11-30-hareide-sender-boen-til-eriksen-og-co-frem-mod-vm","","images/image_348.jpg","Billedet indeholder sandsynligvis: en eller flere personer og friluftsliv"
"DR Ultra og DR3. #StopClickBait","30-11-2017 09:04","Avisen.dk","29-11-2017 17:40","Kommer du til at savne den?","avisen.dk","DR vil lukke tv-kanal","https://www.avisen.dk/dr-vil-lukke-tv-kanal-for-de-unge-paa-almindeligt-tv_473488.aspx","","images/image_349.jpg","Billedet indeholder sandsynligvis: en eller flere personer, briller og jakkesæt"
"Bitcoins. #StopClickBait","29-11-2017 19:30","TV 2 NYHEDERNE","29-11-2017 12:37","Er det noget for dig?","","Flere danskere har investeret i ny valuta - direktør kunne have tjent millioner","","","",""
"Lander man på en grund uden at købe den, så kan banken sætte den på auktion, hvor alle deltagere kan byde. #StopClickBait","29-11-2017 10:27","B.T.","29-11-2017 09:47","Det ændrer jo alt! 😲","bt.dk","Du har spillet Matador forkert hele dit liv: Denne regel ændrer spillet fuldstændig","https://www.bt.dk/utroligt-men-sandt/du-har-spillet-matador-forkert-hele-dit-liv-denne-regel-aendrer-spillet","","images/image_350.jpg","Ingen automatisk alternativ tekst tilgængelig."
"Før to store gletschere smelter. En meteorolog mener det kan skabe en katastrofe - en anden mener meteorologen er pessimistisk. #StopClickBait","28-11-2017 01:12","B.T.","27-11-2017 11:35","Uhyggeligt! 😯😫","bt.dk","Meteorolog har gjort foruroligende opdagelse: Det er et spørgsmål om tid - ødelæggelsen vil være 'ustoppelig'","https://www.bt.dk/udland/meteorolog-har-gjort-foruroligende-opdagelse-det-er-kun-et-spoergsmaal-om-tid","Læs mere her.","images/image_351.jpg","Billedet indeholder sandsynligvis: himmel, ocean, friluftsliv, natur og vand"
"Søren stod i halvanden time med en lommelygte og advarede andre billister. #StopClickBait","28-11-2017 00:11","B.T.","27-11-2017 23:40","❤ = Den indsats synes jeg er helt i orden.  😡 = Det er slet ikke OK.","bt.dk","Søren var dødtræt af fartkontrol: Så tog han sagen i egen hånd","https://www.bt.dk/danmark/soeren-var-doedtraet-af-fartkontrol-saa-tog-han-sagen-i-egen-haand","","images/image_352.jpg","Billedet indeholder sandsynligvis: træ, himmel og friluftsliv"
"Buræg. #StopClickBait","27-11-2017 20:43","B.T.","27-11-2017 19:05","Hvad siger du til det? ❤ = En helt rigtig beslutning!  😡 = Det er unødvendigt at fjerne dem!","bt.dk","Fra i dag kan du ikke længere købe denne omstridte dagligvare i Netto og Bilka","https://www.bt.dk/foedevarer/fra-i-dag-kan-du-ikke-laengere-koebe-denne-omstridte-dagligvare-i-netto-og","","images/image_353.jpg","Billedet indeholder sandsynligvis: en eller flere personer, folk, der står og friluftsliv"
"Rems 1000 i Herning er evakueret pga bombetrussel. #StopClickBait","27-11-2017 18:28","B.T.","27-11-2017 18:10","LIGE NU:","bt.dk","Rema 1000 evakueret - politi har afspærret området","https://www.bt.dk/krimi/rema-1000-evakueret-politi-har-afspaerret","","images/image_354.jpg","Billedet indeholder sandsynligvis: nat, bil og friluftsliv"
"8 år bag tremmer.  #Stopclickbait","27-11-2017 17:38","","","","ekstrabladet.dk","Anklager krævede forvaring: Nu har Kundby-pigen fået sin dom","https://ekstrabladet.dk/112/anklager-kraevede-forvaring-nu-har-kundby-pigen-faaet-sin-dom/6933877","Landsretten har skærpet dommen mod den terrordømte Kundby-pige","images/image_355.jpg","Billedet indeholder sandsynligvis: en eller flere personer og nærbillede"
"Brøndby har vundet 8 kampe i træk. De skal vinde 5 kampe mere i træk, så slår de rekorden. #StopClickBait","27-11-2017 14:24","TV 2 SPORT","27-11-2017 13:58","Rekorden fra sæsonen 1997/1998 kan falde ⚽️","sport.tv2.dk","Brøndby sniger sig tættere på stor Superliga-rekord","http://sport.tv2.dk/fodbold/2017-11-27-broendby-sniger-sig-taettere-paa-stor-superliga-rekord","","images/image_356.jpg","Billedet indeholder sandsynligvis: en eller flere personer og friluftsliv"
